aircraftType_iataMain;aircraftType_iataSub;route;codeshares;flightStates;eu;visa;flightDirection;flightName;flightNumber;gate;pier;id;isOperationalFlight;mainFlight;prefixIATA;prefixICAO;airlineCode;aircraftRegistration;serviceType;terminal;estimatedLandingTime;lastUpdatedAt;actualLandingTime;scheduleDateTime;actualOffBlockTime;expectedTimeBoarding;expectedTimeGateClosing;expectedTimeGateOpen;expectedTimeOnBelt;expectedSecurityFilter;publicEstimatedOffBlockTime
32S;32Q;LHR;CI9363,KQ1033,MF9646,MU1643,VS7066;DEP;N;False;D;MU1643;1643;D28;D;143526937330706823;True;KL1017;MU;CES;1294.0;PHAXK;J;2.0;;2025-10-29 19:45:39.638000+00:00;;2025-10-29 19:35:00+00:00;2025-10-29 19:36:01+00:00;2025-10-29 19:05:00+00:00;2025-10-29 19:20:00+00:00;2025-10-29 18:35:00+00:00;;;
220;223;CDG;AM6025,G35046,KL2023,MK9397,MU1772;DEP;S;False;D;MU1772;1772;C9;C;143526937330709781;True;AF1441;MU;CES;1294.0;FHPNL;J;1.0;;2025-10-29 19:50:40.866000+00:00;;2025-10-29 19:35:00+00:00;2025-10-29 19:38:10+00:00;;;;;;
EMJ;E90;VLC;AF3230,DL9412,G35561,KQ1501,MU1851,SK6806;DEP;S;False;D;MU1851;1851;B24;B;143526937330712369;True;KL1535;MU;CES;1294.0;PHEZM;J;1.0;;2025-10-29 19:52:08.948000+00:00;;2025-10-29 19:35:00+00:00;2025-10-29 19:39:53+00:00;2025-10-29 19:10:00+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:05:00+00:00;;;
EMJ;E90;VLC;AF3230,DL9412,G35561,KQ1501,MU1851,SK6806;DEP;S;False;D;SK6806;6806;B24;B;143526938125862803;True;KL1535;SK;SAS;150.0;PHEZM;J;1.0;;2025-10-29 19:52:08.948000+00:00;;2025-10-29 19:35:00+00:00;2025-10-29 19:39:53+00:00;2025-10-29 19:10:00+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:05:00+00:00;;;
32S;32Q;LHR;CI9363,KQ1033,MF9646,MU1643,VS7066;DEP;N;False;D;VS7066;7066;D28;D;143526938571992967;True;KL1017;VS;VIR;181.0;PHAXK;J;2.0;;2025-10-29 19:45:39.638000+00:00;;2025-10-29 19:35:00+00:00;2025-10-29 19:36:01+00:00;2025-10-29 19:05:00+00:00;2025-10-29 19:20:00+00:00;2025-10-29 18:35:00+00:00;;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;6E3272;3272;D66;D;143526940044683831;True;KL1859;6E;IGO;5300.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
EMJ;E90;LYS;AF3149,KQ1419,SK6776,SV6758;DEP;S;False;D;AF3149;3149;B16;B;143526935610415959;True;KL1435;AF;AFR;80.0;FHBLO;J;1.0;;2025-10-29 19:54:56.592000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:30+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;NTE;AF3219;DEP;S;False;D;AF3219;3219;B2;B;143526935610418475;True;KL1425;AF;AFR;80.0;FHBLA;J;1.0;;2025-10-29 19:56:12.092000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:40:28+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
777;77W;SIN,DPS;AF8220,QF4234;DEP;N;False;D;AF8220;8220;F8;F;143526935610925061;True;KL0835;AF;AFR;80.0;PHBVG;J;2.0;;2025-10-29 19:57:10.767000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:34+00:00;2025-10-29 18:55:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 18:10:00+00:00;;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;AM6335;6335;D66;D;143526935636963525;True;KL1859;AM;AMX;794.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
EMJ;295;OPO;DL9401,G35555,SK6758,SV6804;DEP;S;False;D;DL9401;9401;B36;B;143526936049585371;True;KL1577;DL;DAL;58.0;PHNXZ;J;1.0;;2025-10-29 20:01:34.892000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:45:45+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
32S;320;BSL;;ARR,EXP;S;False;A;EZS1221;1221;;;143526964783406046;True;EZS1221;DS;EZS;74.0;;J;4.0;2025-10-29 19:07:33+00:00;2025-10-29 21:41:08.179000+00:00;2025-10-29 19:07:33+00:00;2025-10-29 19:40:00+00:00;;;;;2025-10-29 19:26:08.704000+00:00;;
EMJ;E90;BIO;G35515,KQ1689,SK6794;DEP;S;False;D;G35515;5515;B5;B;143526936532716505;True;KL1529;G3;GLO;4918.0;PHEZS;J;1.0;;2025-10-29 20:10:25.482000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:51:58+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;295;OPO;DL9401,G35555,SK6758,SV6804;DEP;S;False;D;G35555;5555;B36;B;143526936532716801;True;KL1577;G3;GLO;4918.0;PHNXZ;J;1.0;;2025-10-29 20:01:34.892000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:45:45+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;KE6497;6497;D66;D;143526936993859275;True;KL1859;KE;KAL;105.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
777;77W;SIN,DPS;AF8220,QF4234;DEP;N;False;D;KL0835;835;F8;F;143526937019500197;True;KL0835;KL;KLM;100.0;PHBVG;J;2.0;;2025-10-29 19:57:10.767000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:34+00:00;2025-10-29 18:55:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 18:10:00+00:00;;;
EMJ;E90;NTE;AF3219;DEP;S;False;D;KL1425;1425;B2;B;143526937019590477;True;KL1425;KL;KLM;100.0;FHBLA;J;1.0;;2025-10-29 19:56:12.092000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:40:28+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;LYS;AF3149,KQ1419,SK6776,SV6758;DEP;S;False;D;KL1435;1435;B16;B;143526937019590551;True;KL1435;KL;KLM;100.0;FHBLO;J;1.0;;2025-10-29 19:54:56.592000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:30+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;BIO;G35515,KQ1689,SK6794;DEP;S;False;D;KL1529;1529;B5;B;143526937019593223;True;KL1529;KL;KLM;100.0;PHEZS;J;1.0;;2025-10-29 20:10:25.482000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:51:58+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;295;OPO;DL9401,G35555,SK6758,SV6804;DEP;S;False;D;KL1577;1577;B36;B;143526937019593589;True;KL1577;KL;KLM;100.0;PHNXZ;J;1.0;;2025-10-29 20:01:34.892000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:45:45+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;KL1859;1859;D66;D;143526937019601659;True;KL1859;KL;KLM;100.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
EMJ;E90;LYS;AF3149,KQ1419,SK6776,SV6758;DEP;S;False;D;KQ1419;1419;B16;B;143526937038332021;True;KL1435;KQ;KQA;208.0;FHBLO;J;1.0;;2025-10-29 19:54:56.592000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:30+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;BIO;G35515,KQ1689,SK6794;DEP;S;False;D;KQ1689;1689;B5;B;143526937038338015;True;KL1529;KQ;KQA;208.0;PHEZS;J;1.0;;2025-10-29 20:10:25.482000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:51:58+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;KQ1801;1801;D66;D;143526937038342883;True;KL1859;KQ;KQA;208.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;MF9692;9692;D66;D;143526937275292809;True;KL1859;MF;CXA;1551.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;MU1597;1597;D66;D;143526937330704463;True;KL1859;MU;CES;1294.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
777;77W;SIN,DPS;AF8220,QF4234;DEP;N;False;D;QF4234;4234;F8;F;143526937829526543;True;KL0835;QF;QFA;205.0;PHBVG;J;2.0;;2025-10-29 19:57:10.767000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:34+00:00;2025-10-29 18:55:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 18:10:00+00:00;;;
350;359;DOH;;ARR,EXP;N;False;A;QR283;283;;;143526935511746936;True;QR283;QR;QTR;356.0;;J;4.0;2025-10-29 19:20:50+00:00;2025-10-29 21:20:29.143000+00:00;2025-10-29 19:20:50+00:00;2025-10-29 19:40:00+00:00;;;;;2025-10-29 20:14:17.944000+00:00;;
CRJ;CR9;ARN;;ARR;S;False;A;SK1557;1557;;;143526938125348430;True;SK1557;SK;SAS;150.0;;J;1.0;2025-10-29 19:37:24+00:00;2025-10-29 21:22:26.424000+00:00;2025-10-29 19:37:19+00:00;2025-10-29 19:40:00+00:00;;;;;2025-10-29 20:13:12+00:00;;
737;73H;MUC;AM6335,KE6497,KQ1801,MF9692,MU1597,SK6668,6E3272;DEP,DEL;S;False;D;SK6668;6668;D66;D;143526938125857775;True;KL1859;SK;SAS;150.0;PHBXE;J;1.0;;2025-10-29 21:00:12.149000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 20:47:29+00:00;2025-10-29 19:55:00+00:00;2025-10-29 20:10:00+00:00;2025-10-29 19:25:00+00:00;;;2025-10-29 20:25:00+00:00
EMJ;295;OPO;DL9401,G35555,SK6758,SV6804;DEP;S;False;D;SK6758;6758;B36;B;143526938125860439;True;KL1577;SK;SAS;150.0;PHNXZ;J;1.0;;2025-10-29 20:01:34.892000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:45:45+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;LYS;AF3149,KQ1419,SK6776,SV6758;DEP;S;False;D;SK6776;6776;B16;B;143526938125860583;True;KL1435;SK;SAS;150.0;FHBLO;J;1.0;;2025-10-29 19:54:56.592000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:30+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;BIO;G35515,KQ1689,SK6794;DEP;S;False;D;SK6794;6794;B5;B;143526938125860727;True;KL1529;SK;SAS;150.0;PHEZS;J;1.0;;2025-10-29 20:10:25.482000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:51:58+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;E90;LYS;AF3149,KQ1419,SK6776,SV6758;DEP;S;False;D;SV6758;6758;B16;B;143526938167091981;True;KL1435;SV;SVA;151.0;FHBLO;J;1.0;;2025-10-29 19:54:56.592000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:41:30+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
EMJ;295;OPO;DL9401,G35555,SK6758,SV6804;DEP;S;False;D;SV6804;6804;B36;B;143526938167094341;True;KL1577;SV;SVA;151.0;PHNXZ;J;1.0;;2025-10-29 20:01:34.892000+00:00;;2025-10-29 19:40:00+00:00;2025-10-29 19:45:45+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:25:00+00:00;2025-10-29 19:10:00+00:00;;;
32S;32N;ORY;;ARR,EXP;S;False;A;TO4058;4058;;;143526938279319862;True;TO4058;TO;TVF;5048.0;;J;1.0;2025-10-29 19:19:58+00:00;2025-10-29 21:07:36.436000+00:00;2025-10-29 19:20:25+00:00;2025-10-29 19:40:00+00:00;;;;;2025-10-29 19:51:15+00:00;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;6E3259;3259;D71;D;143526940044683697;True;KL1255;6E;IGO;5300.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;6E3267;3267;D85;D;143526940044683767;True;KL1509;6E;IGO;5300.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;6E3281;3281;C5;C;143526940044683903;True;KL1207;6E;IGO;5300.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;AF3199;3199;D71;D;143526935610416329;True;KL1255;AF;AFR;80.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;POZ;AF3227,DL9479;DEP;S;False;D;AF3227;3227;B8;B;143526935610418545;True;KL1335;AF;AFR;80.0;PHEXS;J;1.0;;2025-10-29 20:00:19.478000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:44:47+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 19:15:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;AM6341;6341;C5;C;143526935636963591;True;KL1207;AM;AMX;794.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;VIE;AM6438,CI8560,SK6737;ARR;S;False;A;AM6438;6438;;;143526935636966268;True;KL1910;AM;AMX;794.0;;J;2.0;2025-10-29 19:42:55+00:00;2025-10-29 22:23:49.164000+00:00;2025-10-29 19:42:43+00:00;2025-10-29 19:45:00+00:00;;;;;2025-10-29 20:28:49.706000+00:00;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;AR7815;7815;D85;D;143526935655819983;True;KL1509;AR;;4915.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;VIE;AM6438,CI8560,SK6737;ARR;S;False;A;CI8560;8560;;;143526935899554364;True;KL1910;CI;CAL;44.0;;J;2.0;2025-10-29 19:42:55+00:00;2025-10-29 22:23:49.164000+00:00;2025-10-29 19:42:43+00:00;2025-10-29 19:45:00+00:00;;;;;2025-10-29 20:28:49.706000+00:00;;
EMJ;E7W;POZ;AF3227,DL9479;DEP;S;False;D;DL9479;9479;B8;B;143526936049585905;True;KL1335;DL;DAL;58.0;PHEXS;J;1.0;;2025-10-29 20:00:19.478000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:44:47+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 19:15:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;G35544;5544;D85;D;143526936532716725;True;KL1509;G3;GLO;4918.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;KE6433;6433;C5;C;143526936993858823;True;KL1207;KE;KAL;105.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E90;TRD;KQ1177;DEP;S;False;D;KL1155;1155;B30;B;143526937019582485;True;KL1155;KL;KLM;100.0;PHEZL;J;1.0;;2025-10-29 20:08:34.664000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:56:19+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 19:15:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;KL1207;1207;C5;C;143526937019584857;True;KL1207;KL;KLM;100.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;KL1255;1255;D71;D;143526937019585223;True;KL1255;KL;KLM;100.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;POZ;AF3227,DL9479;DEP;S;False;D;KL1335;1335;B8;B;143526937019587813;True;KL1335;KL;KLM;100.0;PHEXS;J;1.0;;2025-10-29 20:00:19.478000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:44:47+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 19:15:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;KL1509;1509;D85;D;143526937019593075;True;KL1509;KL;KLM;100.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;VIE;AM6438,CI8560,SK6737;ARR;S;False;A;KL1910;1910;;;143526937019604082;True;KL1910;KL;KLM;100.0;;J;2.0;2025-10-29 19:42:55+00:00;2025-10-29 22:23:49.164000+00:00;2025-10-29 19:42:43+00:00;2025-10-29 19:45:00+00:00;;;;;2025-10-29 20:28:49.706000+00:00;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;KQ1149;1149;C5;C;143526937038324029;True;KL1207;KQ;KQA;208.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;KQ1171;1171;D71;D;143526937038324235;True;KL1255;KQ;KQA;208.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E90;TRD;KQ1177;DEP;S;False;D;KQ1177;1177;B30;B;143526937038324247;True;KL1155;KQ;KQA;208.0;PHEZL;J;1.0;;2025-10-29 20:08:34.664000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:56:19+00:00;2025-10-29 19:20:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 19:15:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;KQ1707;1707;D85;D;143526937038340157;True;KL1509;KQ;KQA;208.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;MF9632;9632;D71;D;143526937275292365;True;KL1255;MF;CXA;1551.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;MF9658;9658;D85;D;143526937275292525;True;KL1509;MF;CXA;1551.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;MF9712;9712;C5;C;143526937275294955;True;KL1207;MF;CXA;1551.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;MU1895;1895;D85;D;143526937330712673;True;KL1509;MU;CES;1294.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;OSL;AM6341,KE6433,KQ1149,MF9712,SK6691,6E3281;DEP;S;False;D;SK6691;6691;C5;C;143526938125857983;True;KL1207;SK;SAS;150.0;PHHSE;J;1.0;;2025-10-29 20:11:22.323000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 20:02:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
737;73H;MAD;AR7815,G35544,KQ1707,MF9658,MU1895,SK6730,6E3267;DEP;S;False;D;SK6730;6730;D85;D;143526938125860275;True;KL1509;SK;SAS;150.0;PHBXV;J;1.0;;2025-10-29 20:07:52.212000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:48:27+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
EMJ;E7W;VIE;AM6438,CI8560,SK6737;ARR;S;False;A;SK6737;6737;;;143526938125860288;True;KL1910;SK;SAS;150.0;;J;2.0;2025-10-29 19:42:55+00:00;2025-10-29 22:23:49.164000+00:00;2025-10-29 19:42:43+00:00;2025-10-29 19:45:00+00:00;;;;;2025-10-29 20:28:49.706000+00:00;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;SV6309;6309;D71;D;143526938167080661;True;KL1255;SV;SVA;151.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
32S;32Q;HEL;AF3199,KQ1171,MF9632,SV6309,UX3795,6E3259;DEP;S;False;D;UX3795;3795;D71;D;143526938451660825;True;KL1255;UX;AEA;519.0;PHAXA;J;1.0;;2025-10-29 19:57:28.027000+00:00;;2025-10-29 19:45:00+00:00;2025-10-29 19:46:39+00:00;2025-10-29 19:15:00+00:00;2025-10-29 19:30:00+00:00;2025-10-29 18:45:00+00:00;;;
